episode,score,steps,total_steps,exploration,mean_loss,elapsed_seconds,terminated,truncated
28,600.0,612,15775,0.1,0.04081466979821961,61.767571776999944,True,False
29,1250.0,624,16399,0.1,0.04439788929019601,64.62145810599998,True,False
30,1080.0,781,17180,0.1,0.044614791908130357,67.80985319799993,True,False
31,650.0,628,17808,0.1,0.05014431739380215,70.11308531299994,True,False
32,510.0,581,18389,0.1,0.047379284101570475,72.22929352799997,True,False
33,410.0,456,18845,0.1,0.04560930600896347,73.92412234899996,True,False
34,1090.0,871,19716,0.1,0.05280913364936794,77.549246918,True,False
35,780.0,714,20430,0.1,0.05266926170253519,80.70190869399994,True,False
36,520.0,505,20935,0.1,0.05009526802995612,82.57245002000002,True,False
37,1210.0,706,21641,0.1,0.05003867253113938,85.09668930399994,True,False
38,510.0,514,22155,0.1,0.04987110637375736,86.99388028499993,True,False
39,600.0,526,22681,0.1,0.058927772753646204,88.90967665799997,True,False
40,450.0,605,23286,0.1,0.05264804983474561,91.65435369099998,True,False
41,390.0,498,23784,0.1,0.054273706331849095,93.90419323699996,True,False
42,530.0,460,24244,0.1,0.05009773855462023,95.59432095299996,True,False
43,1000.0,716,24960,0.1,0.05988452393644848,98.17967114999999,True,False
44,440.0,530,25490,0.1,0.061323670582196704,100.09714867000002,True,False
45,710.0,783,26273,0.1,0.059258449905818064,102.93840345799993,True,False
46,900.0,688,26961,0.1,0.0615842926077718,106.15619024699993,True,False
47,480.0,549,27510,0.1,0.06078663021733943,108.41111013399995,True,False
48,530.0,463,27973,0.1,0.05808560592764667,110.18078904100003,True,False
49,440.0,396,28369,0.1,0.06773952537714834,111.72331870300002,True,False
50,1010.0,923,29292,0.1,0.06258589546176004,115.03121787299995,True,False
51,850.0,653,29945,0.1,0.062264716915466305,120.66268301499997,True,False
52,410.0,408,30353,0.1,0.06448832915767151,122.25823624700001,True,False
53,730.0,516,30869,0.1,0.06832594297782973,124.222697917,True,False
54,580.0,587,31456,0.1,0.07576567187373127,126.420114635,True,False
55,1220.0,742,32198,0.1,0.06426744563253345,129.14873756399993,True,False
56,940.0,814,33012,0.1,0.07221210141684495,132.64447449800002,True,False
57,450.0,431,33443,0.1,0.06145082574302905,134.75696887999993,True,False
58,410.0,379,33822,0.1,0.07838276369301111,136.289394852,True,False
59,660.0,644,34466,0.1,0.07039002974963059,138.64425345099994,True,False
60,530.0,695,35161,0.1,0.06521034646704364,141.14941196400002,True,False
61,380.0,595,35756,0.1,0.06685870763964501,143.32189725699993,True,False
62,380.0,446,36202,0.1,0.0659797445929668,145.301453112,True,False
63,290.0,430,36632,0.1,0.07219944487291353,147.64553400499994,True,False
64,390.0,443,37075,0.1,0.0773425178560005,149.44332742699999,True,False
65,910.0,833,37908,0.1,0.0692243838647122,152.44421738300002,True,False
66,530.0,526,38434,0.1,0.079558837220414,154.41213525699993,True,False
67,460.0,440,38874,0.1,0.07630693819373846,156.09985094399997,True,False
68,390.0,474,39348,0.1,0.08647797671498872,157.99319067299996,True,False
69,310.0,459,39807,0.1,0.06745811218493863,160.42610707799997,True,False
70,410.0,437,40244,0.1,0.07364988836713812,162.423848647,True,False
71,250.0,331,40575,0.1,0.08560613336087,163.74244000399995,True,False
72,840.0,721,41296,0.1,0.08023184588312773,166.38242929499995,True,False
73,1050.0,728,42024,0.1,0.07013182721233793,169.070989447,True,False
74,570.0,455,42479,0.1,0.08372906197389934,170.91058250100002,True,False
75,350.0,448,42927,0.1,0.08187428135092237,173.19472427300002,True,False
76,930.0,641,43568,0.1,0.07961924610694188,178.68930940999996,True,False
77,300.0,399,43967,0.1,0.07793633029278782,180.30384780099996,True,False
78,430.0,497,44464,0.1,0.08938979111611843,182.28012974599994,True,False
79,360.0,429,44893,0.1,0.07395367277350938,184.04576733199997,True,False
80,490.0,518,45411,0.1,0.08739610492114643,186.33978221999996,True,False
81,2300.0,1072,46483,0.1,0.07820032097037825,190.90315405499996,True,False
82,1630.0,813,47296,0.1,0.08199742979680498,193.95232631199997,True,False
83,1370.0,810,48106,0.1,0.08181125530973077,196.92844298199998,True,False
84,840.0,731,48837,0.1,0.07940681494996359,199.90856589999999,True,False
85,930.0,650,49487,0.1,0.07892301457324698,202.96658618499998,True,False
86,840.0,763,50250,0.1,0.09543028137895293,205.83589592399994,True,False
87,850.0,676,50926,0.1,0.08387468881993251,208.36170998,True,False
88,1610.0,885,51811,0.1,0.08634182430668924,211.68642773800002,True,False
89,310.0,377,52188,0.1,0.090337797837626,213.44396294499995,True,False
90,410.0,381,52569,0.1,0.09391662164738304,215.58532571699993,True,False
91,620.0,502,53071,0.1,0.09422788509726525,217.67955856599997,True,False
92,430.0,407,53478,0.1,0.08862924168580304,219.24669807099997,True,False
93,1420.0,896,54374,0.1,0.08578402909915894,222.592315621,True,False
94,470.0,473,54847,0.1,0.0879342954258545,224.47060259299997,True,False
95,560.0,524,55371,0.1,0.0900854611669788,226.78324605499995,True,False
96,600.0,445,55816,0.1,0.08885500913519147,229.15960128300003,True,False
97,380.0,463,56279,0.1,0.08482461195925008,231.17952258899993,True,False
98,1300.0,884,57163,0.1,0.09317272547548174,234.42950558400003,True,False
99,860.0,1235,58398,0.1,0.08804195169901964,238.99184326099999,True,False
100,2880.0,875,59273,0.1,0.08581629984046771,243.15004282300004,True,False
101,520.0,469,59742,0.1,0.08997570162909663,247.11130055299998,True,False
102,430.0,389,60131,0.1,0.08945458785621162,248.714984137,True,False
103,520.0,482,60613,0.1,0.09623409673756311,250.71869125399996,True,False
104,270.0,328,60941,0.1,0.10669144085131405,252.09958850199996,True,False
105,930.0,868,61809,0.1,0.10477680703496328,256.239806692,True,False
106,640.0,659,62468,0.1,0.09100032858550548,259.11355125599994,True,False
107,1100.0,711,63179,0.1,0.09150575210819137,261.875191716,True,False
108,1130.0,646,63825,0.1,0.11234161055382387,264.374293547,True,False
109,500.0,601,64426,0.1,0.10667284801602364,266.714726207,True,False
110,590.0,520,64946,0.1,0.11451728116147793,269.36411576399996,True,False
111,580.0,509,65455,0.1,0.09265376916375216,271.69966255299994,True,False
112,970.0,940,66395,0.1,0.10166555539645414,275.203124388,True,False
113,770.0,773,67168,0.1,0.10096861929968767,278.06807875799996,True,False
114,650.0,627,67795,0.1,0.09082738000851794,280.41310711200003,True,False
115,2530.0,930,68725,0.1,0.116022623395907,284.82405567699993,True,False
116,540.0,539,69264,0.1,0.10035091593033738,286.87766338200004,True,False
117,580.0,577,69841,0.1,0.1054643578051279,289.081425062,True,False
118,530.0,535,70376,0.1,0.09655589957846634,291.14520853299996,True,False
119,970.0,697,71073,0.1,0.10980646100280614,293.75676400199995,True,False
120,730.0,664,71737,0.1,0.10860757493829153,296.961022865,True,False
121,480.0,504,72241,0.1,0.10034310355013798,299.17564592400004,True,False
122,1040.0,905,73146,0.1,0.10290600904222347,302.56469020500003,True,False
123,370.0,430,73576,0.1,0.09984306334000495,304.2510758469999,True,False
124,580.0,474,74050,0.1,0.09885330646598743,306.09677912099994,True,False
125,1150.0,673,74723,0.1,0.10108484141528606,308.92449589399996,True,False
126,320.0,437,75160,0.1,0.08988059310411865,313.880576413,True,False
127,410.0,447,75607,0.1,0.09537348272027196,315.68469521399993,True,False
128,590.0,505,76112,0.1,0.09802890957633811,317.758764662,True,False
129,1300.0,750,76862,0.1,0.10387297649992341,320.57818173499993,True,False
130,690.0,483,77345,0.1,0.11642174347311504,322.809005467,True,False
131,790.0,832,78177,0.1,0.09508410804510976,326.58582857299996,True,False
132,520.0,682,78859,0.1,0.09447610676288605,329.2265142,True,False
133,830.0,1062,79921,0.1,0.10154601288749311,333.09067862300003,True,False
134,1270.0,575,80496,0.1,0.0910729452346762,335.33339687299997,True,False
135,850.0,883,81379,0.1,0.09960555916821415,339.569273502,True,False
136,420.0,446,81825,0.1,0.09942861598184598,341.36542965599995,True,False
137,190.0,292,82117,0.1,0.10187110473235993,342.560676028,True,False
138,410.0,448,82565,0.1,0.09632961523519563,344.316013926,True,False
139,1010.0,962,83527,0.1,0.09903841665169845,347.86267822799994,True,False
140,1230.0,666,84193,0.1,0.10576423983686342,350.99458351600003,True,False
141,510.0,447,84640,0.1,0.1017401019510414,353.33412011099995,True,False
142,410.0,426,85066,0.1,0.10227139807253513,355.00260922099994,True,False
143,430.0,450,85516,0.1,0.09524818266684239,356.72005789799994,True,False
144,730.0,759,86275,0.1,0.09340275206637604,359.520774028,True,False
145,370.0,368,86643,0.1,0.10426889400443305,360.9676743389999,True,False
146,760.0,549,87192,0.1,0.10600929973188086,363.24783804799995,True,False
147,390.0,421,87613,0.1,0.10891305256102767,365.528063074,True,False
148,450.0,605,88218,0.1,0.10754346856168959,368.048679451,True,False
149,550.0,455,88673,0.1,0.10712627391739372,369.831905475,True,False
150,1740.0,761,89434,0.1,0.09850077981521424,372.606742728,True,False
151,940.0,616,90050,0.1,0.10415839864690969,376.978015896,True,False
152,1070.0,1049,91099,0.1,0.1070808481126455,381.63196178299995,True,False
153,630.0,631,91730,0.1,0.11013370010813203,383.981036817,True,False
154,940.0,702,92432,0.1,0.09613613921894947,386.6375549119999,True,False
155,260.0,364,92796,0.1,0.11927525725747858,388.1151590559999,True,False
156,720.0,476,93272,0.1,0.10674720453176678,389.98372828000004,True,False
157,1210.0,871,94143,0.1,0.09348528989277402,394.180779044,True,False
158,480.0,578,94721,0.1,0.1053726941218664,396.425762965,True,False
159,270.0,345,95066,0.1,0.09314908611393252,397.86823811700003,True,False
160,610.0,519,95585,0.1,0.10344308470017635,399.85796240699995,True,False
161,550.0,445,96030,0.1,0.10920508545697541,401.619459076,True,False
162,750.0,705,96735,0.1,0.11788309932771054,404.539767687,True,False
163,370.0,477,97212,0.1,0.08874220394839843,407.11267349499997,True,False
164,660.0,427,97639,0.1,0.10867485275738081,408.910381625,True,False
165,820.0,662,98301,0.1,0.11730786219396326,411.42328291,True,False
166,580.0,574,98875,0.1,0.11367743268244333,413.662071492,True,False
167,1480.0,922,99797,0.1,0.09908788228705848,417.11074790199996,True,False
168,1360.0,1147,100944,0.1,0.0988018138704088,422.38126915600003,True,False
169,870.0,587,101531,0.1,0.10350732854886414,424.608746481,True,False
170,520.0,481,102012,0.1,0.12157873833967635,426.518498184,True,False
171,440.0,451,102463,0.1,0.08548999745731375,428.310807898,True,False
172,1270.0,927,103390,0.1,0.11403859942220151,432.23672463599996,True,False
173,480.0,469,103859,0.1,0.11734538681359373,434.7312265339999,True,False
174,460.0,585,104444,0.1,0.10038564083020703,437.0070481549999,True,False
175,330.0,525,104969,0.1,0.10849001973810542,439.01976555600004,True,False
176,920.0,694,105663,0.1,0.11157918708517373,443.56702373999997,True,False
177,550.0,549,106212,0.1,0.10520926851482279,446.06471239300004,True,False
178,530.0,566,106778,0.1,0.09661471092056298,448.8649537900001,True,False
179,980.0,785,107563,0.1,0.1084794382355651,451.791609826,True,False
180,880.0,704,108267,0.1,0.10352064372802322,454.4953069559999,True,False
181,420.0,508,108775,0.1,0.10643196855415041,456.45954549299995,True,False
182,600.0,552,109327,0.1,0.09320923368837955,458.638884381,True,False
183,560.0,549,109876,0.1,0.1197204345540292,461.51819403600007,True,False
184,970.0,842,110718,0.1,0.1026457155123353,464.89721818,True,False
185,1220.0,612,111330,0.1,0.09441984921474667,467.2726414869999,True,False
186,850.0,550,111880,0.1,0.10485857112360174,469.40408307200005,True,False
187,880.0,711,112591,0.1,0.10914631605695534,472.095682139,True,False
188,990.0,792,113383,0.1,0.11742758166722277,476.019877987,True,False
189,2090.0,943,114326,0.1,0.10207645985755627,479.60639362200004,True,False
190,550.0,467,114793,0.1,0.09797291363724786,481.4227314739999,True,False
191,1280.0,962,115755,0.1,0.09861038341963042,484.9737703840001,True,False
192,730.0,477,116232,0.1,0.09555706329022845,487.26657119900005,True,False
193,550.0,542,116774,0.1,0.11088005015971485,490.0478816760001,True,False
194,270.0,394,117168,0.1,0.10084254874123467,491.635328693,True,False
195,1060.0,789,117957,0.1,0.09873534360815425,494.577325127,True,False
196,1180.0,697,118654,0.1,0.09825551734659178,497.2311500789999,True,False
197,630.0,624,119278,0.1,0.08806235626196632,499.7711646769999,True,False
198,890.0,812,120090,0.1,0.09883007878355057,503.7873627879999,True,False
199,500.0,401,120491,0.1,0.10164707568474114,505.3875751369999,True,False
200,1530.0,944,121435,0.1,0.10989120719417678,508.88261158,True,False
201,350.0,381,121816,0.1,0.10644117034583662,513.333301423,True,False
202,1600.0,926,122742,0.1,0.1051968957390233,517.706177867,True,False
203,970.0,804,123546,0.1,0.10535007882029263,520.828619014,True,False
204,1190.0,951,124497,0.1,0.11033240281937629,524.407689849,True,False
205,910.0,914,125411,0.1,0.121378442076476,528.20604284,True,False
206,1210.0,992,126403,0.1,0.10825152704191784,532.570684066,True,False
207,680.0,570,126973,0.1,0.10884510952380154,534.867959507,True,False
208,880.0,709,127682,0.1,0.1120177694401667,537.555983733,True,False
209,700.0,629,128311,0.1,0.1119446272540624,539.945416007,True,False
210,1180.0,743,129054,0.1,0.11226851265797372,543.546111786,True,False
211,810.0,610,129664,0.1,0.1297971973426981,546.2382505149999,True,False
212,1380.0,883,130547,0.1,0.1145315154794265,549.604057348,True,False
213,350.0,496,131043,0.1,0.10664145801697046,551.54524421,True,False
214,520.0,484,131527,0.1,0.12802165923717101,553.446145854,True,False
215,350.0,401,131928,0.1,0.11330132640086778,555.447783714,True,False
216,720.0,688,132616,0.1,0.13307138366711346,558.7595078479999,True,False
217,360.0,431,133047,0.1,0.1075416561216116,560.5593572739999,True,False
218,340.0,392,133439,0.1,0.12853847771921023,562.227404085,True,False
219,1400.0,722,134161,0.1,0.12909488324384663,565.1598935110001,True,False
220,1090.0,623,134784,0.1,0.1074101909254797,567.633752836,True,False
221,830.0,614,135398,0.1,0.10080473447595936,570.898209943,True,False
222,620.0,469,135867,0.1,0.10606199289616357,573.1110660530001,True,False
223,510.0,580,136447,0.1,0.10184886771543272,575.539040761,True,False
224,510.0,508,136955,0.1,0.10147424029025036,577.669337224,True,False
225,490.0,508,137463,0.1,0.13717489234927133,579.866592416,True,False
226,510.0,541,138004,0.1,0.1154727768700789,584.971016794,True,False
227,270.0,338,138342,0.1,0.09896675020545012,586.649943461,True,False
228,570.0,459,138801,0.1,0.10592831899614438,588.634316034,True,False
229,820.0,718,139519,0.1,0.12352083314355858,591.6467658039999,True,False
230,890.0,982,140501,0.1,0.1205850051019371,595.673755062,True,False
231,490.0,493,140994,0.1,0.11544621615420754,598.5523642,True,False
232,430.0,437,141431,0.1,0.11443093933438489,600.633830835,True,False
233,580.0,523,141954,0.1,0.09208813102076982,602.8519864099999,True,False
234,970.0,838,142792,0.1,0.12996122833518756,606.256651616,True,False
235,120.0,301,143093,0.1,0.11438721400996049,607.582910247,True,False
236,570.0,479,143572,0.1,0.11078078219046196,609.705722707,True,False
237,1040.0,607,144179,0.1,0.10218842173402277,613.222755844,True,False
238,1190.0,843,145022,0.1,0.11550105464649144,616.4891768289999,True,False
239,480.0,477,145499,0.1,0.11897688769117123,618.408096651,True,False
240,1010.0,887,146386,0.1,0.10661962917829687,621.771302823,True,False
241,500.0,516,146902,0.1,0.12038686279525128,624.0287597889999,True,False
242,610.0,624,147526,0.1,0.10796770011671843,627.3021077210001,True,False
243,480.0,416,147942,0.1,0.11084036083103946,629.0101385569999,True,False
244,540.0,482,148424,0.1,0.11079086532646959,630.9249006160001,True,False
245,1530.0,767,149191,0.1,0.10882263301008659,633.8835354139999,True,False
246,770.0,669,149860,0.1,0.1248165098063293,636.472275459,True,False
247,470.0,467,150327,0.1,0.1149720964824845,638.818012144,True,False
248,640.0,500,150827,0.1,0.13904325346648694,641.2697708589999,True,False
249,560.0,646,151473,0.1,0.1073016279756471,643.776887962,True,False
250,410.0,419,151892,0.1,0.12275583518757707,645.490529815,True,False
251,600.0,620,152512,0.1,0.10571959048749939,650.349383794,True,False
252,1330.0,866,153378,0.1,0.10845884155585533,654.6241146749999,True,False
253,600.0,619,153997,0.1,0.11357277918967508,657.054379836,True,False
254,520.0,410,154407,0.1,0.11409169846378706,658.687925421,True,False
255,510.0,424,154831,0.1,0.0934503897321674,660.386505189,True,False
256,450.0,403,155234,0.1,0.12294544358876082,662.0620725629999,True,False
257,380.0,369,155603,0.1,0.09503709306211575,663.644322659,True,False
258,840.0,689,156292,0.1,0.11821544229596681,666.917480863,True,False
259,1290.0,662,156954,0.1,0.10136785154992883,669.7585053539999,True,False
260,290.0,467,157421,0.1,0.1091700684454324,671.567856504,True,False
261,290.0,354,157775,0.1,0.14863140345551074,673.0395871569999,True,False
262,1000.0,763,158538,0.1,0.10998620799893796,675.912260548,True,False
263,900.0,714,159252,0.1,0.10917997419022482,678.9324314109999,True,False
264,1220.0,1040,160292,0.1,0.11770312190055847,683.580596426,True,False
265,280.0,339,160631,0.1,0.1009471474126691,684.985488045,True,False
266,510.0,446,161077,0.1,0.13112738733512483,686.724546811,True,False
267,450.0,438,161515,0.1,0.10947407525750476,688.46339257,True,False
268,630.0,658,162173,0.1,0.11915230463174256,690.9972769240001,True,False
269,880.0,879,163052,0.1,0.11388596942309628,695.1629832849999,True,False
270,400.0,456,163508,0.1,0.1089550344306126,696.9829887369999,True,False
271,720.0,695,164203,0.1,0.12914305180311203,699.5961783969999,True,False
272,410.0,392,164595,0.1,0.12706906333261606,701.1690593989999,True,False
273,190.0,287,164882,0.1,0.10948382403391103,702.3435476970001,True,False
274,690.0,542,165424,0.1,0.10288773155223359,704.4813765389999,True,False
275,390.0,443,165867,0.1,0.10199189981953664,706.565250938,True,False
276,800.0,912,166779,0.1,0.11832319144486335,712.7708273000001,True,False
277,430.0,400,167179,0.1,0.11635822914540768,714.3347040419999,True,False
278,660.0,512,167691,0.1,0.11879721590230474,716.381517067,True,False
279,380.0,379,168070,0.1,0.11216239009640719,717.934482309,True,False
280,1500.0,809,168879,0.1,0.11454326060536031,721.6373480970001,True,False
281,580.0,476,169355,0.1,0.09426704820777689,723.7855525759999,True,False
282,950.0,611,169966,0.1,0.11277553202961785,726.0962234399999,True,False
283,570.0,520,170486,0.1,0.12388001257696978,728.11383282,True,False
284,870.0,677,171163,0.1,0.1286937977964356,730.726912907,True,False
285,420.0,461,171624,0.1,0.13942187301943015,732.586284303,True,False
286,440.0,426,172050,0.1,0.12625569973211243,734.8197818829999,True,False
287,390.0,484,172534,0.1,0.14692281126544987,737.1579429420001,True,False
288,1410.0,814,173348,0.1,0.12602332448952047,740.197611693,True,False
289,460.0,462,173810,0.1,0.11713436215144137,742.1176037380001,True,False
290,710.0,559,174369,0.1,0.09889060340023466,744.279850161,True,False
291,500.0,407,174776,0.1,0.12518941693227081,745.894581068,True,False
292,1470.0,693,175469,0.1,0.12129720376341502,749.3145835739999,True,False
293,630.0,605,176074,0.1,0.10570536219570416,751.762139316,True,False
294,300.0,407,176481,0.1,0.13587138571721666,753.415453159,True,False
295,440.0,508,176989,0.1,0.13418495457062102,755.362429406,True,False
296,1260.0,868,177857,0.1,0.1119306811264583,758.634173636,True,False
297,670.0,613,178470,0.1,0.12514384887089916,761.408761808,True,False
298,580.0,488,178958,0.1,0.11973052390957953,763.9111380930001,True,False
299,450.0,495,179453,0.1,0.14889368993200122,765.87818102,True,False
300,1090.0,697,180150,0.1,0.12828489457224979,768.5362839649999,True,False
301,460.0,391,180541,0.1,0.12802852935404802,772.7479116229999,True,False
302,1090.0,714,181255,0.1,0.13672738462644682,776.1225324259999,True,False
303,540.0,436,181691,0.1,0.13606106619769281,778.1671632499999,True,False
304,750.0,672,182363,0.1,0.14468735916584374,780.6807531259999,True,False
305,390.0,404,182767,0.1,0.11979755325851464,782.262978015,True,False
306,610.0,543,183310,0.1,0.11784668791326969,784.3202318629999,True,False
307,860.0,658,183968,0.1,0.11377758808208234,786.810736764,True,False
308,320.0,332,184300,0.1,0.11391935479569149,788.632240251,True,False
309,770.0,667,184967,0.1,0.11638251752648728,791.716465475,True,False
310,560.0,472,185439,0.1,0.11893111026956368,793.5340074399999,True,False
311,650.0,585,186024,0.1,0.13787311808440555,795.7637387509999,True,False
312,410.0,445,186469,0.1,0.12798312053017252,797.5117171029999,True,False
313,640.0,553,187022,0.1,0.1263708962208551,799.6882296609999,True,False
314,520.0,448,187470,0.1,0.11944676435086876,801.6863269820001,True,False
315,870.0,834,188304,0.1,0.10995926479831267,805.523201832,True,False
316,1000.0,802,189106,0.1,0.12749919386580585,808.6480823730001,True,False
317,320.0,382,189488,0.1,0.12871577536376813,810.208169558,True,False
318,660.0,738,190226,0.1,0.12260049943933668,813.0345247790001,True,False
319,410.0,477,190703,0.1,0.12046286393301327,815.0516787449999,True,False
320,350.0,410,191113,0.1,0.12876223114509028,817.274569492,True,False
321,970.0,809,191922,0.1,0.14646674769165197,820.5355558379999,True,False
322,690.0,519,192441,0.1,0.11656912516515988,822.5655860310001,True,False
323,490.0,393,192834,0.1,0.15820706152946365,824.1366791089999,True,False
324,630.0,629,193463,0.1,0.11770954846766345,826.5280504689999,True,False
325,540.0,526,193989,0.1,0.11006156595028711,828.855194429,True,False
326,450.0,461,194450,0.1,0.12914537432725015,833.972766095,True,False
327,330.0,465,194915,0.1,0.12938532125654406,835.835626924,True,False
328,680.0,655,195570,0.1,0.13913785109705315,838.3408438710001,True,False
329,780.0,671,196241,0.1,0.10851630301303453,840.9387237619999,True,False
330,930.0,810,197051,0.1,0.1315537054036366,844.848467558,True,False
331,490.0,484,197535,0.1,0.11686056116518896,847.0411933349999,True,False
332,910.0,681,198216,0.1,0.11891904820780656,849.613569027,True,False
333,270.0,358,198574,0.1,0.15372997482589792,851.060717996,True,False
334,680.0,534,199108,0.1,0.12503761123977045,853.1025682009999,True,False
335,480.0,517,199625,0.1,0.12200578452311744,855.106630323,True,False
336,500.0,426,200051,0.1,0.12004265797166329,857.3197531579999,True,False
337,650.0,634,200685,0.1,0.1289347263181922,860.371323398,True,False
338,1350.0,947,201632,0.1,0.1388548065354175,863.9389903009999,True,False
339,550.0,560,202192,0.1,0.1253958836064807,866.1250219589999,True,False
340,470.0,455,202647,0.1,0.14344363443685315,867.952767928,True,False
341,520.0,517,203164,0.1,0.12628154803354005,870.262940519,True,False
342,770.0,726,203890,0.1,0.12785950349386555,873.832333367,True,False
343,1020.0,689,204579,0.1,0.1537282939588781,876.464994257,True,False
344,460.0,523,205102,0.1,0.12688849665907048,878.4857009360001,True,False
345,720.0,626,205728,0.1,0.1348487788063895,880.9322448549999,True,False
346,390.0,464,206192,0.1,0.15436080493161392,882.754354204,True,False
347,960.0,600,206792,0.1,0.1507500300059716,885.732583961,True,False
348,1030.0,800,207592,0.1,0.12927920427173376,889.0827743739999,True,False
349,1150.0,741,208333,0.1,0.1275838949591727,891.9480483110001,True,False
350,990.0,801,209134,0.1,0.10319129690527916,894.96704105,True,False
351,430.0,421,209555,0.1,0.11394265045722325,900.847463411,True,False
352,580.0,643,210198,0.1,0.12105186713963562,903.305128879,True,False
353,650.0,665,210863,0.1,0.11683299319526877,905.8882645470001,True,False
354,1150.0,886,211749,0.1,0.12449078810577457,909.2486111119999,True,False
355,780.0,606,212355,0.1,0.12166752055015982,911.975988594,True,False
356,860.0,624,212979,0.1,0.12722008746977037,915.11427789,True,False
357,840.0,677,213656,0.1,0.12585561553783275,917.7707998870001,True,False
358,470.0,440,214096,0.1,0.13815757928585465,919.640255667,True,False
359,360.0,443,214539,0.1,0.13240468524057758,921.496851565,True,False
360,730.0,472,215011,0.1,0.12933621197244374,923.475638548,True,False
361,320.0,474,215485,0.1,0.1289931822787313,925.910891581,True,False
362,630.0,612,216097,0.1,0.12668450915686835,929.1349059229999,True,False
363,680.0,632,216729,0.1,0.16410623609878217,931.733361311,True,False
364,440.0,441,217170,0.1,0.14787819871509617,933.5654009529999,True,False
365,270.0,365,217535,0.1,0.14750471897423267,935.1328100359999,True,False
366,770.0,800,218335,0.1,0.13580956794321536,938.300410861,True,False
367,890.0,631,218966,0.1,0.12355065901021037,941.7417372539999,True,False
368,780.0,655,219621,0.1,0.1410520474153866,944.3749996070001,True,False
369,1040.0,854,220475,0.1,0.1361661184351769,947.618386034,True,False
370,770.0,580,221055,0.1,0.14087483448715046,949.896994838,True,False
371,960.0,696,221751,0.1,0.12354417996288374,952.868321468,True,False
372,450.0,460,222211,0.1,0.12023017908567968,955.4174299460001,True,False
373,300.0,412,222623,0.1,0.1255970166869534,957.151674904,True,False
374,920.0,949,223572,0.1,0.13099581389022724,960.7407581059999,True,False
375,770.0,612,224184,0.1,0.11887487833649894,963.168996868,True,False
376,1450.0,1215,225399,0.1,0.1319617308897547,971.0282932370001,True,False
377,1240.0,829,226228,0.1,0.12287448881229815,974.246631343,True,False
378,1040.0,830,227058,0.1,0.12126536639452269,977.464342342,True,False
379,770.0,988,228046,0.1,0.12241927750016514,981.861418554,True,False
380,550.0,439,228485,0.1,0.10927657254717567,983.954973158,True,False
381,540.0,524,229009,0.1,0.11498595213958325,986.0401798380001,True,False
382,1130.0,738,229747,0.1,0.11124155700773648,988.9012317930001,True,False
383,1020.0,610,230357,0.1,0.11796168968373653,991.261390252,True,False
384,310.0,335,230692,0.1,0.1252866164071574,992.625580594,True,False
385,330.0,347,231039,0.1,0.138303367421031,994.409265263,True,False
386,380.0,382,231421,0.1,0.12203968219303836,996.571645145,True,False
387,540.0,558,231979,0.1,0.12293277435647927,998.8416065060001,True,False
388,660.0,603,232582,0.1,0.11438589626984881,1001.1882047619999,True,False
389,680.0,485,233067,0.1,0.1432643351260542,1003.079247458,True,False
390,270.0,325,233392,0.1,0.14081647069897593,1004.4218524969999,True,False
391,600.0,673,234065,0.1,0.12693929477106958,1007.1930722330001,True,False
392,1530.0,837,234902,0.1,0.12296954375740729,1011.3893278529999,True,False
393,750.0,574,235476,0.1,0.11839789289256765,1013.7186089639999,True,False
