episode,score,steps,total_steps,exploration,mean_loss,elapsed_seconds,terminated,truncated
388,750.0,613,232736,0.1,0.13753459447777117,1050.929241794,True,False
389,810.0,775,233511,0.1,0.11013895099490417,1054.6610389840002,True,False
390,240.0,375,233886,0.1,0.12325929350992466,1056.5965097819999,True,False
391,2540.0,1127,235013,0.1,0.13088966014378883,1060.939934048,True,False
392,610.0,539,235552,0.1,0.1120265371683571,1063.091230037,True,False
393,1900.0,706,236258,0.1,0.12545936408622022,1066.020345374,True,False
394,1660.0,1112,237370,0.1,0.11133157434410972,1071.2315908360001,True,False
395,660.0,624,237994,0.1,0.11534942280596648,1073.746277236,True,False
396,910.0,834,238828,0.1,0.12403991595623595,1076.9732933,True,False
397,280.0,379,239207,0.1,0.14602352270579083,1078.528095185,True,False
398,810.0,624,239831,0.1,0.1288783545844639,1081.535351307,True,False
399,1140.0,603,240434,0.1,0.12098279210510633,1084.4584204389998,True,False
400,560.0,504,240938,0.1,0.1068175242445062,1086.4539601010001,True,False
